PROJECT_RID,LSite,REF_MACRO_SAMPLE_TYPE.MACRO_SAMPLE_TYPE_NAME,ACTIVITY_NO,SAMPLE_NO,Stream,Date,TAXA_COUNT,INDIVIDUALS_COUNT,EPT_INDEX,PCT_ORTHOCLADIINAE_TANYTARSINI,PCT_NONINSECT_NO_ASTACIDAE,DIPTERA_TAXA,PCT_INTOLERANT,PCT_TOLERANT,PCT_PREDATORS_FFG_1,PCT_SHREDDERS_SCRAPPERS_FFG_1,PCT_COLLECTOR_FILTERERS_FFG_1,PCT_SPRAWLERS,12-Digit HUC
2117,WPA-06-0021,MHAB,AB45949,210804701,Patoka River,04-Aug-21,23,71,7,3.85,16.9,10,39.44,15.49,8.45,7.04,21.13,7.04,051202090603
2117,WPA-06-0021,MHAB,AB46681,210804702,Patoka River,04-Aug-21,15,77,4,3.7,5.19,6,36.36,0,14.29,5.19,29.87,12.99,051202090603
2117,WPA-04-0048,MHAB,AB46516,210804802,Altar Creek,04-Aug-21,24,59,1,25.64,16.95,17,10.17,18.64,10.17,10.17,18.64,1.69,051202090406
2117,WPA-07-0020,MHAB,AB46500,210804803,South Fork Patoka River,04-Aug-21,30,83,3,0,9.64,13,6.02,10.84,25.3,13.25,7.23,0,051202090701
2117,WPA-06-0024,MHAB,AB45958,210804703,Patoka River,04-Aug-21,17,98,1,4,50,9,1.02,7.14,24.49,8.16,7.14,1.02,051202090603
2117,WPA-04-0038,MHAB,AB45946,210809701,Patoka River,09-Aug-21,20,55,2,2.63,7.27,6,3.64,0,9.09,0,12.73,0,051202090402
2121,WDE010-0008,MHAB,AB46731,210810801,Galbreath Ditch,10-Aug-21,29,86,1,9.68,43.02,10,2.33,16.28,32.56,8.14,20.93,15.12,051201050103
2126,WWE-08-0003,MHAB,AB46206,210810701,Eel River,10-Aug-21,44,283,18,6.25,3.18,10,63.25,3.53,12.37,9.54,34.98,0.71,051202030805
2121,WAW040-0129,MHAB,AB46725,210810802,Tributary of Prairie Creek,10-Aug-21,51,187,3,40.66,24.06,25,5.88,11.76,11.23,7.49,11.76,2.14,051201070305
2121,WAW040-0129,MHAB,AB46752,210810805,Tributary of Prairie Creek,10-Aug-21,44,140,7,38.78,21.43,17,17.86,5.71,8.57,8.57,10.71,1.43,051201070305
2121,WAW040-0046,MHAB,AB46727,210810804,Heavilon Ditch,10-Aug-21,57,239,8,35.48,38.08,18,21.76,22.18,9.21,26.36,24.69,2.51,051201070307
2121,WLV120-0004,MHAB,AB46726,210810702,Jim Branch,10-Aug-21,37,85,8,13.16,0,23,23.53,3.53,8.24,16.47,18.82,7.06,051201081601
2121,WLV120-0004,MHAB,AB46754,210810703,Jim Branch,10-Aug-21,44,103,7,7.84,2.91,22,11.65,3.88,25.24,5.83,5.83,3.88,051201081601
2121,WSU060-0024,MHAB,AB46723,210811801,Tributary of Stillwater Creek,11-Aug-21,46,182,8,50,42.86,20,17.58,3.85,7.69,21.43,13.19,6.04,051201100501
2121,WLV-15-0003,MHAB,AB46724,210811802,Rocky Run,11-Aug-21,28,85,9,15,0,13,20,0,2.35,11.76,27.06,1.18,051201081502
2110,WEM-07-0020,MHAB,AB47674,210816701,Sixmile Creek,16-Aug-21,57,237,3,53.23,17.72,22,3.38,13.5,13.5,17.72,23.21,2.95,051202070702
2110,WEM080-0025,MHAB,AB47667,210816901,Mutton Creek,16-Aug-21,56,157,13,11.54,7.01,17,32.48,3.18,14.65,8.28,44.59,1.91,051202070704
2126,WBU-12-0012,MHAB,AB46252,210816801,Turman Creek,16-Aug-21,41,171,2,27.59,24.56,16,1.75,8.19,21.05,7.6,15.79,5.85,051201111201
2110,WEM-07-0019,MHAB,AB47673,210816702,Sixmile Creek,16-Aug-21,35,165,8,4.48,15.15,14,21.82,1.21,15.76,4.24,7.88,1.82,051202070702
2110,WEM080-0027,MHAB,AB47666,210816902,Mutton Creek,16-Aug-21,59,167,6,50.94,12.57,18,4.79,4.19,39.52,2.4,11.98,4.19,051202070704
2126,WBU130-0005,MHAB,AB46217,210816802,Turman Creek,16-Aug-21,48,165,7,28.95,20.61,16,13.94,3.03,21.82,13.94,10.3,1.21,051201111203
2110,WEM-07-0017,MHAB,AB47671,210816703,Sixmile Creek,16-Aug-21,53,280,14,26.44,2.14,21,41.07,3.57,11.07,5.36,29.29,4.64,051202070702
2110,WEM-07-0016,MHAB,AB47665,210816903,Mutton Creek Tributary,16-Aug-21,47,161,9,8.82,6.83,14,12.42,13.66,16.77,5.59,8.07,1.24,051202070704
2110,WEM-07-0021,MHAB,AB47658,210816704,Tea Creek,16-Aug-21,23,87,4,0,42.53,9,2.3,9.2,13.79,10.34,5.75,6.9,051202070705
2126,WBU130-0001,MHAB,AB46216,210816803,Turman Creek,16-Aug-21,50,224,10,25,21.43,11,21.88,1.34,18.3,10.27,19.64,3.57,051201111203
2110,WEM-07-0014,MHAB,AB47670,210816904,Storm Creek,16-Aug-21,44,107,7,15,8.41,17,28.04,3.74,28.04,2.8,24.3,1.87,051202070703
2121,WWU100-0100,MHAB,AB46721,210817801,Fall Creek,17-Aug-21,44,149,9,22.22,16.11,12,16.11,2.01,14.77,16.11,23.49,2.01,051202010803
2110,WEM080-0013,MHAB,AB47668,210817901,Storm Creek Ditch,17-Aug-21,48,119,2,5,31.09,13,0,7.56,27.73,5.88,6.72,0,051202070703
2121,WWU100-0041,MHAB,AB46718,210817802,Fall Creek,17-Aug-21,43,225,6,52.86,50.22,13,16.89,0.89,12,4.44,25.78,0.44,051202010801
2110,WEM080-0014,MHAB,AB47664,210817902,Mutton Creek Ditch,17-Aug-21,35,111,2,23.53,36.94,12,0,4.5,21.62,6.31,8.11,0.9,051202070704
2121,WWU100-0041,MHAB,AB46750,210817803,Fall Creek,17-Aug-21,52,216,8,54.69,42.13,14,22.22,3.24,12.5,9.72,21.3,0,051202010801
2110,WEM070-0001,MHAB,AB47676,210817701,Vernon Fork Muscatatuck River,17-Aug-21,61,325,14,52.43,9.54,22,30.77,1.54,5.23,4.62,36.92,5.54,051202070701
2110,WEM080-0014,MHAB,AB46802,210817903,Mutton Creek Ditch,17-Aug-21,47,136,3,20,38.24,18,0,6.62,18.38,7.35,3.68,2.21,051202070704
2121,GMW-07-0024,MHAB,AB46722,210817804,East Fork Whitewater River,17-Aug-21,69,236,16,31,11.86,23,13.56,20.34,10.59,7.2,16.95,3.39,050800030704
2110,WEM080-0005,MHAB,AB47669,210817904,Tributary to Richart Lake,17-Aug-21,31,74,3,3.33,21.62,11,2.7,20.27,12.16,17.57,6.76,0,051202070703
2110,WEM070-0029,MHAB,AB46803,210817703,Tea Creek,17-Aug-21,37,86,2,16.36,8.14,19,11.63,9.3,17.44,4.65,6.98,3.49,051202070705
2110,WEM070-0029,MHAB,AB47659,210817702,Tea Creek,17-Aug-21,39,75,3,13.33,10.67,19,9.33,10.67,20,5.33,5.33,1.33,051202070705
2110,WEM-07-0018,MHAB,AB47672,210818701,Sixmile Creek,18-Aug-21,52,236,8,12.28,0.42,20,23.73,5.08,17.8,2.97,19.92,2.54,051202070702
2110,WEM070-0020,MHAB,AB47661,210818901,Vernon Fork Muscatatuck River,18-Aug-21,54,227,13,17.86,14.98,10,50.66,1.76,7.49,10.13,24.23,0,051202070705
2110,WEM070-0036,MHAB,AB47675,210818702,Vernon Fork Muscatatuck River,18-Aug-21,52,322,11,5.76,0.93,20,26.71,10.56,14.29,4.04,32.3,4.35,051202070701
2117,WPA-03-0020,MHAB,AB46509,210823801,Hunley Creek,23-Aug-21,40,201,6,0,33.33,5,0.5,25.37,30.85,28.36,1.99,1.99,051202090301
2117,WPA-03-0020,MHAB,AB46682,210823802,Hunley Creek,23-Aug-21,40,179,2,8.33,38.55,8,0,25.14,33.52,34.64,1.68,5.03,051202090301
2117,WPA-03-0022,MHAB,AB46517,210823803,Hunley Creek,23-Aug-21,58,249,9,52.38,24.5,12,18.07,10.84,31.73,15.26,21.69,1.61,051202090301
2117,WPA-03-0035,MHAB,AB46526,210823804,Green Creek,23-Aug-21,37,187,5,14.55,24.6,11,0.53,14.97,17.65,8.02,3.21,0.53,051202090301
2117,WPA-03-0034,MHAB,AB46522,210824801,Hunley Creek,24-Aug-21,55,194,6,11.43,26.29,14,9.28,16.49,38.14,11.86,9.79,9.28,051202090303
2110,WEM090-0003,MHAB,AB47653,210824701,Vernon Fork Muscatatuck River,24-Aug-21,41,142,9,7.14,28.17,10,20.42,4.93,20.42,8.45,11.97,2.11,051202070706
2117,WPA-03-0019,MHAB,AB46498,210824802,Hunley Creek,24-Aug-21,29,86,5,15.15,31.4,12,6.98,12.79,30.23,16.28,10.47,13.95,051202090303
2110,WEM-07-0010,MHAB,AB47654,210824702,Grassy Creek,24-Aug-21,33,205,2,7.27,49.27,12,1.95,1.46,18.05,0.49,3.9,0,051202070706
2110,WEM-07-0015,MHAB,AB47657,210824703,John McDonald Ditch,24-Aug-21,46,162,0,12.5,19.14,11,1.23,25.93,55.56,6.17,3.09,0,051202070706
2121,OBS090-0011,MHAB,AB46708,210824803,Crandall Branch,24-Aug-21,37,149,12,57.89,20.13,14,18.12,6.71,4.03,25.5,5.37,3.36,051401040403
2110,WEM090-0015,MHAB,AB46789,210824704,Vernon Fork Muscatatuck River,24-Aug-21,49,383,4,0,13.32,14,2.61,3.66,74.93,1.57,5.22,0.78,051202070706
2117,WPA-04-0039,MHAB,AB45954,210825701,Patoka River,25-Aug-21,56,325,10,9.32,12,25,16,5.85,18.15,6.46,24.62,7.69,051202090404
2121,OBS-01-0002,MHAB,AB46707,210825801,Mosquito Creek,25-Aug-21,49,165,18,14.29,10.91,10,31.52,1.82,30.3,28.48,5.45,5.45,051401040101
2117,WPA-04-0032,MHAB,AB45921,210825702,Patoka River,25-Aug-21,32,123,5,4,2.44,17,3.25,4.07,41.46,4.07,7.32,13.01,051202090406
2121,WEM-04-0007,MHAB,AB46712,210825802,Finch Branch,25-Aug-21,43,105,10,26.67,20.95,13,16.19,0,28.57,10.48,4.76,3.81,051202070403
2121,LEJ050-0066,MHAB,AB46734,210830801,Fish Creek,30-Aug-21,44,178,11,44.74,20.79,17,33.15,5.06,8.99,2.81,37.64,2.81,041000030405
2121,LEJ050-0066,MHAB,AB46751,210830802,Fish Creek,30-Aug-21,40,136,10,20,27.21,10,29.41,5.88,8.09,6.62,23.53,0.74,041000030405
2121,WAE020-0043,MHAB,AB46735,210830803,Blue River,30-Aug-21,60,199,16,72.88,14.07,15,8.04,3.52,14.57,7.54,20.6,0.5,051201040104
2121,WAE020-0042,MHAB,AB46736,210831801,Phillips Ditch,31-Aug-21,16,102,0,60,80.39,4,0,0.98,6.86,0,36.27,0.98,051201040104
2121,WAE010-0011,MHAB,AB46730,210831802,Eel River,31-Aug-21,58,232,6,7.58,15.95,19,1.72,12.93,47.84,8.62,2.59,0.86,051201040204
2121,WAE010-0014,MHAB,AB46729,210831803,Gangwer Ditch,31-Aug-21,55,185,5,25,9.73,13,5.95,14.05,41.08,7.57,3.24,1.62,051201040205
2121,WAE040-0019,MHAB,AB46728,210831804,Wheeler Creek,31-Aug-21,30,130,3,0,51.54,3,6.92,6.15,16.92,3.08,16.15,1.54,051201040403
2121,LMJ220-0014,MHAB,AB46743,210901801,Cobus Creek,01-Sep-21,28,108,6,66.67,42.59,8,19.44,0.93,3.7,6.48,23.15,0.93,040500012201
2121,LMG100-0009,MHAB,AB46744,210901802,Tributary of Spring Creek,01-Sep-21,31,117,7,66.67,48.72,4,4.27,0,31.62,3.42,4.27,4.27,040400010204
2121,UMK-10-0028,MHAB,AB46737,210901803,Slocum Ditch,01-Sep-21,29,135,1,8.33,49.63,11,2.22,8.89,20.74,10.37,1.48,1.48,071200011001
2121,GMW-06-0023,MHAB,AB46714,210907801,Jim Run,07-Sep-21,41,131,14,40,0.76,8,56.49,0,12.21,29.77,33.59,5.34,050800030603
2121,GMW070-0117,MHAB,AB46720,210907802,Silver Creek,07-Sep-21,47,276,12,35.71,60.51,16,5.8,1.45,2.9,2.17,15.22,1.09,050800030712
2121,GMW-07-0061,MHAB,AB46719,210907803,West Fork East Fork Whitewater River,07-Sep-21,57,207,18,13.33,14.49,13,27.05,3.38,15.94,11.11,24.64,2.42,050800030705
2121,UMK130-0047,MHAB,AB46740,210913801,Bruce Ditch,13-Sep-21,33,182,11,42.86,67.03,10,2.75,64.29,5.49,10.44,10.44,0.55,071200011311
2121,UMK140-0027,MHAB,AB46738,210913802,Tributary of West Creek,13-Sep-21,28,139,0,0,48.92,5,0,48.92,33.09,22.3,7.91,0,071200011309
2121,UMK130-0054,MHAB,AB46739,210913803,Bryant Ditch,13-Sep-21,43,235,7,44.83,47.66,22,4.68,42.98,6.38,14.47,12.34,2.55,071200011305
2121,UMK090-0050,MHAB,AB46741,210914801,Cobb Ditch,14-Sep-21,30,140,4,35.29,50.71,14,7.14,38.57,8.57,5,15.71,0.71,071200011007
2121,UMK-10-0009,MHAB,AB46742,210914802,Sandy Hook Ditch,14-Sep-21,53,256,9,43.48,63.28,17,2.34,30.86,11.72,4.69,12.11,0,071200011008
2121,LMG-04-0008,MHAB,AB46745,210914803,Coffee Creek,14-Sep-21,56,255,6,56.52,58.82,12,2.75,1.57,20.78,0.78,9.8,0.78,040400010403
2117,WPA-08-0025,MHAB,AB45923,210920901,Patoka River,20-Sep-21,36,113,9,0,17.7,9,15.93,14.16,46.02,10.62,7.96,2.65,051202090807
2117,WPA-08-0029,MHAB,AB45935,210920902,Patoka River,20-Sep-21,16,111,2,0,4.5,5,1.8,15.32,73.87,0.9,1.8,0,051202090807
2117,WPA-03-0024,MHAB,AB46518,210921901,Bruner Creek,21-Sep-21,45,143,3,7.69,25.87,13,0,16.08,44.76,9.09,7.69,1.4,051202090302
2117,WPA-03-0025,MHAB,AB46528,210921701,Bruner Creek,21-Sep-21,24,312,0,40.74,26.92,5,0,2.56,58.97,2.24,23.72,1.6,051202090302
2132,WBU-07-0017,MHAB,AB48610,210927701,Honey Creek,27-Sep-21,49,212,7,41.67,8.02,14,14.62,0,27.36,8.96,14.62,2.83,051201110704
2132,WBU-07-0016,MHAB,AB48611,210727702,Honey Creek,27-Sep-21,52,261,11,44.44,13.79,14,39.46,1.15,14.18,3.45,40.23,2.3,051201110704
2132,WBU-07-0015,MHAB,AB48612,210927703,Jordan Creek,27-Sep-21,37,146,4,24,15.75,13,0.68,3.42,27.4,4.79,6.85,2.05,051201110704
2132,WBU-09-0002,MHAB,AB48613,210927704,Jordan Creek,27-Sep-21,61,282,4,70.59,15.6,27,1.42,4.26,17.38,3.55,14.54,10.64,051201110704
2132,WBU-07-0014,MHAB,AB48614,210927705,Jordan Creek,27-Sep-21,76,456,9,77.11,1.75,34,5.04,1.75,20.18,5.92,24.12,2.19,051201110704
2132,WBU-07-0014,MHAB,AB48618,210927706,Jordan Creek,27-Sep-21,42,299,6,75.86,3.34,14,19.06,0.67,34.45,20.07,9.03,2.34,051201110704
2116,WBU160-0216,MHAB,AB46688,210928701,Busseron Creek,28-Sep-21,49,191,5,70.77,30.89,19,4.71,4.19,23.56,5.76,24.08,3.66,051201111501
2116,WWE020-0010,MHAB,AB46698,210928704,Plum Creek,28-Sep-21,52,185,14,57.89,20.54,17,22.7,1.08,10.27,11.35,9.19,5.95,051202030403
2116,WTI150-0018,MHAB,AB46694,210929701,Tippecanoe River,29-Sep-21,49,204,19,56.25,12.75,11,34.31,3.92,11.76,10.78,29.9,0.49,051201061309
2116,WDE050-0013,MHAB,AB46697,210929704,Deer Creek,29-Sep-21,53,265,18,64.71,18.87,13,13.58,0.38,8.68,18.87,7.55,1.51,051201050508
2117,WPA-06-0025,MHAB,AB48626,211004701,Patoka River,04-Oct-21,13,51,2,6.67,3.92,5,9.8,7.84,21.57,3.92,7.84,0,051202090602
2117,WPA-08-0027,MHAB,AB45932,211005701,Patoka River,05-Oct-21,32,83,4,3.7,9.64,14,10.84,14.46,39.76,4.82,1.2,2.41,051202090805
2117,WPA-08-0027,MHAB,AB46684,211005702,Patoka River,05-Oct-21,30,100,4,21.43,3,9,13,4,69,1,1,1,051202090805
2117,WPA-07-0025,MHAB,AB46521,211005703,South Fork Patoka River,05-Oct-21,22,71,1,36.84,38.03,10,1.41,15.49,19.72,4.23,16.9,4.23,051202090703
2117,WPA-08-0028,MHAB,AB46511,211005704,West Fork Keg Creek,05-Oct-21,29,324,3,11.11,13.27,9,1.23,15.12,46.6,11.11,2.16,0.31,051202090801
2116,WLV160-0029,MHAB,AB46685,211006701,Lick Creek,06-Oct-21,43,215,10,33.33,53.49,18,9.3,0.93,4.65,7.44,22.79,4.19,051201081203
2116,WEM050-0032,MHAB,AB46703,211018701,Square Run,18-Oct-21,36,122,9,0,40.16,11,29.51,8.2,3.28,11.48,22.13,0.82,051202070401
2116,WEM050-0039,MHAB,AB46702,211018704,Leatherwood Creek,18-Oct-21,18,42,1,13.04,16.67,8,0,16.67,26.19,14.29,4.76,7.14,051202070402
2116,WEM050-0035,MHAB,AB46700,211018707,Sugar Creek,18-Oct-21,28,104,4,50,8.65,13,7.69,1.92,46.15,2.88,4.81,1.92,051202070402
2116,WEU030-0046,MHAB,AB46699,211018710,Wyaloosing Creek,18-Oct-21,55,199,10,16.67,17.09,20,15.58,12.06,25.63,18.59,12.06,1.01,051202060308
2116,WEM070-0039,MHAB,AB46704,211019701,Vernon Fork Muscatatuck River,19-Oct-21,34,97,10,0,7.22,8,16.49,7.22,41.24,3.09,3.09,1.03,051202070705
2116,WEM070-0039,MHAB,AB48980,211019702,Vernon Fork Muscatatuck River,19-Oct-21,39,177,10,35,5.65,12,29.94,2.82,46.89,5.65,6.21,1.13,051202070705
2116,WEM050-0008,MHAB,AB46701,211019705,Vernon Fork Muscatatuck River,19-Oct-21,46,149,8,21.74,9.4,20,31.54,10.07,8.72,6.04,30.87,0.67,051202070402
2116,WSU040-0018,MHAB,AB46691,211020701,Walnut Fork Sugar Creek,20-Oct-21,57,185,16,47.37,10.81,12,26.49,4.86,13.51,11.89,20,0,051201100303
2116,WSU040-0018,MHAB,AB46706,211020704,Walnut Fork Sugar Creek,20-Oct-21,48,191,16,72.73,20.94,7,35.6,1.05,8.9,6.81,27.23,0.52,051201100303
2116,WBU-04-0007,MHAB,AB46686,211103701,North Branch Otter Creek,03-Nov-21,59,168,8,36.59,30.95,29,8.93,8.93,26.19,12.5,4.17,2.38,051201110402
2116,WBU-04-0007,MHAB,AB46705,211103702,North Branch Otter Creek,03-Nov-21,44,96,11,64,18.75,17,17.71,11.46,13.54,19.79,27.08,5.21,051201110402
2116,WWE070-0010,MHAB,AB46695,211103703,Croys Creek,03-Nov-21,52,155,7,25.84,6.45,27,13.55,7.74,23.87,8.39,9.68,5.81,051202030701
2116,WWE-07-0001,MHAB,AB46693,211103704,Jordan Creek,03-Nov-21,23,82,5,27.27,26.83,10,46.34,2.44,9.76,12.2,64.63,0,051202030703
2116,WLV160-0041,MHAB,AB46690,211110701,Big Raccoon Creek,10-Nov-21,50,165,10,50,43.03,15,11.52,3.64,10.91,10.3,29.09,1.21,051201081202
2116,WSU050-0033,MHAB,AB46689,211110702,Sugar Creek,10-Nov-21,41,415,17,100,6.75,4,52.77,0.96,4.58,8.67,22.89,0,051201100607
2116,WLV060-0012,MHAB,AB46687,211110703,Big Pine Creek,10-Nov-21,45,199,19,33.33,9.05,5,45.73,1.01,7.04,24.12,26.63,1.51,051201080410
2121,LMG-04-0001,MHAB,AB46748,211115701,East Branch Little Calumet River,15-Nov-21,37,222,5,20,45.5,8,0.45,14.86,46.4,3.15,1.35,0.45,040400010403
2121,LMG-04-0002,MHAB,AB46747,211115702,Peterson Ditch,15-Nov-21,8,132,0,50,95.45,3,0,22.73,1.52,0.76,0,0,040400010403
2116,WDE050-0024,MHAB,AB46696,211115703,Deer Creek,15-Nov-21,47,281,18,32.14,6.05,16,37.37,0.71,1.42,28.83,34.88,1.07,051201050507
263,LMG-04-0001,MHAB,AB49689,220110101,East Branch Little Calumet River,10-Jan-22,3,5,0,50,0,3,0,0,0,0,0,0,040400010403
263,WEL-09-0004,MHAB,AB51889,220425102,Indian Creek,25-Apr-22,18,66,3,0,46.97,2,3.03,6.06,18.18,25.76,0,0,051202080902
2134,WED-05-0004,MHAB,AB51652,220711601,Buck Creek,11-Jul-22,23,60,2,30,51.67,7,6.67,1.67,6.67,11.67,36.67,6.67,051202040504
2134,WED-07-0004,MHAB,AB51656,220711602,Sugar Creek,11-Jul-22,21,34,4,30.77,11.76,8,11.76,5.88,11.76,8.82,8.82,0,051202040704
2134,WED-06-0007,MHAB,AB51667,220711603,Youngs Creek,11-Jul-22,70,277,14,56.48,14.08,21,27.44,2.89,5.05,7.22,27.08,1.08,051202040604
2134,WED-09-0003,MHAB,AB51680,220711604,Lick Creek,11-Jul-22,17,35,4,40,34.29,4,14.29,11.43,8.57,2.86,40,5.71,051202040903
2134,WEM-07-0026,MHAB,AB51687,220711605,Storm Creek,11-Jul-22,21,64,8,4.88,10.94,7,15.63,1.56,1.56,10.94,15.63,1.56,051202070703
2134,WEL-02-0003,MHAB,AB51669,220712601,Clear Spring Creek,12-Jul-22,25,56,3,0,3.57,11,5.36,1.79,14.29,10.71,7.14,0,051202080202
2134,WEL-02-0003,MHAB,AB51690,220712602,Clear Spring Creek,12-Jul-22,30,88,4,23.08,4.55,9,11.36,2.27,14.77,23.86,7.95,0,051202080202
2134,WEU-04-0005,MHAB,AB51675,220712603,Spray Creek,12-Jul-22,12,20,0,0,5,6,5,25,20,5,0,0,051202060405
2134,WEM-08-0013,MHAB,AB51659,220712604,Cammie Thomas Ditch,12-Jul-22,26,63,1,15.38,39.68,9,1.59,6.35,36.51,7.94,17.46,0,051202070803
2134,WEM-08-0010,MHAB,AB51674,220712605,Ox Ditch,12-Jul-22,21,34,1,16.67,29.41,5,14.71,2.94,23.53,14.71,11.76,8.82,051202070803
2135,OBS140-0010,MHAB,AB51713,220713601,Blue River,13-Jul-22,36,252,3,11.11,86.11,7,1.19,0.79,3.97,7.54,3.17,0,051401040805
2135,OBS140-0007,MHAB,AB51712,220713604,Blue River,13-Jul-22,42,111,8,28.57,23.42,8,12.61,1.8,3.6,27.03,13.51,0,051401040805
2134,WED-08-0006,MHAB,AB51681,220718901,Sixmile Creek,18-Jul-22,39,113,12,33.33,13.27,7,17.7,2.65,2.65,23.89,17.7,0,051202040802
2134,WEF-03-0003,MHAB,AB51662,220718902,Mud Creek,18-Jul-22,24,65,6,20,9.23,11,7.69,7.69,1.54,27.69,21.54,1.54,051202050301
2134,WEF-03-0003,MHAB,AB51689,220718903,Mud Creek,18-Jul-22,28,79,7,13.33,13.92,8,22.78,7.59,7.59,29.11,24.05,6.33,051202050301
2134,WEU-01-0003,MHAB,AB51682,220718904,Clifty Creek,18-Jul-22,41,144,9,0,15.97,4,13.89,4.17,9.03,18.06,12.5,1.39,051202060103
2134,WEU-01-0003,MHAB,AB51691,220718905,Clifty Creek,18-Jul-22,45,249,13,31.25,6.02,10,36.14,1.61,8.84,12.05,26.51,0,051202060103
2134,WEU-03-0042,MHAB,AB51679,220718906,Sand Creek Tributary,18-Jul-22,22,71,2,12.5,57.75,7,2.82,1.41,9.86,7.04,4.23,2.82,051202060301
2121,GMW-04-0013,MHAB,AB51730,220718901,South Branch Garrison Creek,19-Jul-22,26,58,4,15.38,22.41,13,13.79,1.72,15.52,10.34,3.45,3.45,050800030406
2121,GMW-06-0003,MHAB,AB51731,220719902,McCartys Run,19-Jul-22,15,113,5,0,1.77,2,69.91,1.77,5.31,80.53,5.31,64.6,050800030605
2134,WEL-06-0030,MHAB,AB51665,220719601,North Fork Salt Creek,19-Jul-22,26,106,3,0,35.85,6,0,0.94,13.21,32.08,8.49,0.94,051202080605
2121,GMW070-0107,MHAB,AB51729,220719903,Silver Creek,19-Jul-22,43,162,12,70,3.09,13,39.51,3.09,9.26,17.28,25.31,1.85,050800030712
2134,WEL-06-0026,MHAB,AB51670,220719602,North Fork Salt Creek,19-Jul-22,26,94,4,0,2.13,6,2.13,0,50,10.64,0,0,051202080604
2121,GMW010-0044,MHAB,AB51762,220719904,Morgan Creek,19-Jul-22,45,135,14,35,4.44,18,29.63,3.7,6.67,11.11,31.11,5.19,050800030101
2121,GMW010-0044,MHAB,AB51766,220719905,Morgan Creek,19-Jul-22,40,158,13,42.31,4.43,14,45.57,1.27,2.53,10.13,36.71,5.7,050800030101
2134,WEL-05-0002,MHAB,AB51660,220719603,Middle Fork Salt Creek,19-Jul-22,14,27,0,0,22.22,8,0,3.7,18.52,29.63,0,0,051202080503
2121,WED010-0047,MHAB,AB51756,220719906,Big Blue River,19-Jul-22,28,109,3,0,24.77,3,0.92,19.27,31.19,16.51,1.83,0,051202040102
2121,WEL090-0013,MHAB,AB51750,220719604,Henderson Creek,19-Jul-22,26,69,7,6.67,10.14,7,14.49,4.35,2.9,24.64,1.45,2.9,051202080804
2121,WWU-08-0004,MHAB,AB51759,220720901,Deer Creek,20-Jul-22,41,92,3,21.88,19.57,18,19.57,15.22,19.57,23.91,10.87,3.26,051202010803
2134,WEL-10-0006,MHAB,AB51677,220720601,Leatherwood Creek,20-Jul-22,37,216,11,26.32,3.7,10,12.04,0.46,2.78,15.74,50,1.39,051202081003
2121,WWU100-0101,MHAB,AB51757,220720902,Deer Creek,20-Jul-22,35,105,10,20,3.81,7,32.38,1.9,7.62,20,15.24,0.95,051202010803
2121,WWU100-0099,MHAB,AB51754,220720903,Mud Creek,20-Jul-22,49,188,10,27.42,7.45,22,29.79,14.36,2.66,21.28,31.91,5.32,051202010803
2134,WED-04-0004,MHAB,AB51666,220720904,Sugar Creek,20-Jul-22,42,152,13,50,24.34,6,17.11,5.92,4.61,22.37,4.61,3.29,051202040402
2121,WWU-08-0002,MHAB,AB51760,220720905,Lick Creek,20-Jul-22,34,162,14,100,9.88,5,31.48,0.62,6.79,40.12,23.46,0.62,051202010807
2134,WEL-09-0005,MHAB,AB51668,220720602,Indian Creek,20-Jul-22,50,335,14,70.59,10.45,8,28.06,0.3,6.27,29.25,20.3,0,051202080904
2134,WEL-09-0006,MHAB,AB51684,220720603,Indian Creek,20-Jul-22,23,53,3,70,9.43,6,15.09,0,15.09,5.66,13.21,0,051202080906
2134,WEL-09-0006,MHAB,AB51692,220720604,Indian Creek,20-Jul-22,26,41,4,8.33,21.95,10,4.88,0,14.63,12.2,14.63,4.88,051202080906
2121,WWL-03-0021,MHAB,AB51758,220721601,Ore Branch,21-Jul-22,35,125,11,33.33,14.4,8,31.2,3.2,13.6,5.6,20,2.4,051202020308
2121,WWL020-0054,MHAB,AB51744,220721602,Raccoon Creek,21-Jul-22,42,148,7,26.09,36.49,14,4.73,4.73,11.49,20.27,18.24,0.68,051202020207
2134,WEM-06-0019,MHAB,AB51676,220726802,Neils Creek,25-Jul-22,28,120,4,35.29,45,11,7.5,5,10.83,10,3.33,0.83,051202070603
2121,OSK060-0001,MHAB,AB51735,220725801,Bull Creek,25-Jul-22,13,81,3,0,27.16,5,6.17,0,2.47,2.47,0,1.23,051401010603
2143,OSK-08-0022,MHAB,AB51875,220725802,Silver Creek,25-Jul-22,43,129,5,30.77,13.18,10,6.2,0.78,17.83,4.65,3.88,0.78,051401010805
2134,WEM-06-0018,MHAB,AB51653,220725803,Big Creek,25-Jul-22,42,116,13,10.34,8.62,12,29.31,0,12.07,6.9,28.45,2.59,051202070603
2134,WEM-02-0006,MHAB,AB51683,220726801,Little Graham Creek,26-Jul-22,20,37,4,17.65,13.51,11,29.73,8.11,5.41,16.22,8.11,2.7,051202070202
2134,WEF-06-0006,MHAB,AB51880,220726803,Flatrock River,26-Jul-22,36,98,8,0,17.35,5,17.35,7.14,14.29,16.33,2.04,3.06,051202050601
